,Link,Text,Label
0,https://t.me/nrpublic/16462,Лукашенко відхрещується: Білоруські війська не беруть жодної участі у російській спецоперації в Україні,False
1,https://t.me/nrpublic/16475,"Лукашенко: військове керівництво України було попереджено про можливу російську спецоперацію, але не зробило жодних кроків",False
2,https://t.me/nrpublic/16484,Лукашенко: не можна допустити кровопролиття та повномасштабної війни в Україні,False
3,https://t.me/nrpublic/16487,ФСБ: о 9:40 ранку з боку України обстріляли російський прикордонний пункт Теткіно у Курській області Потерпілих немає. Вогнем у відповідь російських прикордонників нападники вбиті,False
4,https://t.me/nrpublic/16490,"Лукашенку: повномасштабний конфлікт в Україні можна запобігти, треба сісти за стіл переговорів",False
5,https://t.me/nrpublic/16505,"Лукашенко: Україна сама хотіла конфлікту з Росією і нічого не робила, щоб запобігти йому, а лише нагнітала ситуацію",False
6,https://t.me/nrpublic/16549,"Лукашенко: сумніваюся, що Захід братиме участь у врегулюванні конфлікту в Україні - вважає, що питання мають вирішити ""три слов'янські держави""",False
7,https://t.me/nrpublic/16562,"Пєсков заявив, що мета Росії – денацифікація України: в ідеалі – зачистити країну від нацистів",False
8,https://t.me/nrpublic/16563,"Пісків: терміни російської операції з демілітаризації України визначатимуться Путіним та залежатимуть від її результативності, доцільності",False
9,https://t.me/nrpublic/16567,"Пісків: судячи з опитувань, росіяни підтримують спецоперацію з демілітаризації України",False
10,https://t.me/nrpublic/16568,Пєсков закликав не займатися гіпотетичними міркуваннями щодо майбутнього України.,False
11,https://t.me/nrpublic/16588,Пєсков: Путін готовий провести переговори з керівництвом України про її нейтральний статус і відмову від розміщення озброєнь у разі готовності у відповідь Києва,False
12,https://t.me/nrpublic/16597,"Демілітаризація України означає нейтралізацію її військового потенціалу, який останнім часом був ""добре збільшений"" з-за кордону — Дмитро Пєсков",False
13,https://t.me/nrpublic/16731,Захарова: Росія не має наміру орієнтуватися на реакцію Заходу на події в Україні,False
14,https://t.me/nrpublic/16915,"Путін поговорив з Макроном, телефонну розмову запросила французька сторона Відбувся серйозний та відвертий обмін думками щодо ситуації навколо України, повідомив Кремль.",False
15,https://t.me/nrpublic/16916,"Путін дав Макрону вичерпні роз'яснення причин та обставин ухвалення рішення про війну проти України, повідомив Кремль.",False
16,https://t.me/nrpublic/17029,"Лукашенко: причини подій в Україні криються у керівництві країни, повідомило агентство БелТА.",False
17,https://t.me/nrpublic/17050,"Лавров: Зеленський бреше, коли говорить про готовність обговорювати нейтральний статус України",False
18,https://t.me/nrpublic/17052,Лавров: Ми не бачимо можливості визнавати демократичним нинішній уряд України,False
19,https://t.me/nrpublic/17054,"Пісків: у Кремлі звернули увагу на заяву про готовність Зеленського до переговорів про нейтральний статус України, проаналізуємо його, вважаємо ""швидшим за рухом у бік позитиву""",False
20,https://t.me/nrpublic/17055,Пєсков: Кремль визнає Володимира Зеленського президентом України,False
21,https://t.me/nrpublic/17057,"Лавров: Росія буде готова до переговорів із Україною лише тоді, коли українські війська складуть зброю.",False
22,https://t.me/nrpublic/17058,Лавров: Росія не дозволить неонацистам правити в Україні,False
23,https://t.me/nrpublic/17063,Наришкін: Росія в короткий час встановить мир в Україні і запобіжить більш масштабному конфлікту в Європі,False
24,https://t.me/nrpublic/17067,Лавров: Ніхто не збирається окупувати Україну,False
25,https://t.me/nrpublic/17144,"Кремль: Путін у розмові з Сі Цзіньпіном повідомив, що був би готовий направити делегацію до Мінська для переговорів із представниками України",False
26,https://t.me/nrpublic/17179,"Путін: нацисти в Україні діють як терористи, виставляють системи залпового вогню у Києві та Харкові",False
27,https://t.me/nrpublic/17185,"Путін: Неонацисти виставляють важке озброєння прямо в центрі великих міст України, щоб викликати удар у відповідь",False
28,https://t.me/nrpublic/17192,Путін: Захід має припинити постачати зброю в Україну,False
29,https://t.me/nrpublic/17209,Донька прес-секретаря Путіна Єлизавета Пєскова висловилася проти війни в Україні,False
30,https://t.me/nrpublic/17213,"Пєсков: Кремль вважає надзвичайно небезпечним, коли націоналісти розгортають системи залпового вогню у великих містах України",False
31,https://t.me/nrpublic/17264,Чижов: Росія після операції виведе війська з України,False
32,https://t.me/nrpublic/17267,Чижов: Росії не потрібна територія України,False
33,https://t.me/nrpublic/17528,ФСБ Росії повідомляє: у Ростовській області зафіксовано стрілянину з боку України. А також падіння трьох хв 120 мм у районі Нижньокамишинського у Міллерівському районі. Руйнувань та постраждалих немає.,False
34,https://t.me/nrpublic/17558,"Пісків: 25 лютого Путін у зв'язку з переговорами, що очікувалися, наказав зупинити просування військ в Україні. Сьогодні, через відсутність переговорів, операція відновилася",False
35,https://t.me/nrpublic/17812,"Лукашенко: Конфлікт в Україні - ""це ще квіточки"", треба припинити його",False
36,https://t.me/nrpublic/17814,"Лукашенко: в Україні немає жодного білоруського солдата, жодного патрона Потрібно припинити війну. Я навіть не назвав би це війною. Це – конфлікт. День-два – буде війна. А через три дні – м'ясорубка",False
37,https://t.me/nrpublic/17821,Лукашенко: причиною початку воєнної операції в Україні стала атака з її боку.,False
38,https://t.me/nrpublic/17822,Лукашенко: Росія не відступиться від своїх планів щодо України,False
39,https://t.me/nrpublic/17825,"Лукашенко закликав Київ сісти за стіл переговорів, якщо Україна не хоче втратити державність",False
40,https://t.me/nrpublic/17826,"Лукашенко закликав Україну стати такою державою, як Білорусь – нейтральною, без ядерної зброї",False
41,https://t.me/nrpublic/17829,"Лукашенко: усі чекають у Гомелі на делегацію України, якщо не приїдуть - це їхній вибір",False
42,https://t.me/nrpublic/18008,"Зеленський: Ми з Лукашенком не розмовляли два роки, але цього разу розмова була дуже детальною. Лукашенко запевнив мене, що війська з Білорусії до України не підуть.",False
43,https://t.me/nrpublic/18030,Голова Єврокомісії Урсула фон дер Ляйєн назвала Олександра Лукашенка агресором у війні Росії проти України,False
44,https://t.me/nrpublic/18192,ФСБ попередила про кримінальну відповідальність до 20 років позбавлення волі за збирання та передачу інформації розвідці України,False
45,https://t.me/nrpublic/18258,"Пісков: У багатьох росіян є родичі в Україні, і за те, що відбувається з ними, болять серця",False
46,https://t.me/nrpublic/18259,"Пісків: Постачання країнами Заходу озброєння на Україну - небезпечний, який не сприятиме відновленню порядку",False
47,https://t.me/nrpublic/18260,Пісков: Жителі України часто стають жертвами пропагандистів і не знають реального стану справ,False
48,https://t.me/nrpublic/18477,"Захарова: німецькі постачання озброєнь на Україну змушують задуматися, наскільки було завершено процес денацифікації у самій Німеччині",False
49,https://t.me/nrpublic/18635,"Лукашенко про конфлікт в Україні: дай боже, щоб не переріс у планетарний",False
50,https://t.me/nrpublic/18686,Шойгу: Російська армія продовжить спеціальну військову операцію в Україні аж до досягнення поставленої мети,False
51,https://t.me/nrpublic/18697,"Лавров: Трагедія України — результат потурання західних покровителів злочинного режиму, що там утворився.",False
52,https://t.me/nrpublic/18719,Пєсков: Росія продовжує вважати Зеленського президентом України,False
53,https://t.me/nrpublic/18732,"Лавров: Росія з повагою ставиться до українського народу, не має наміру обмежувати інтереси громадян України",False
54,https://t.me/nrpublic/18741,"Кремль: Путін обговорив із наслідним принцом Абу-Дабі Україну, той констатував право Росії на забезпечення національної безпеки",False
55,https://t.me/nrpublic/18743,"Лавров: Російська мова виганяється з повсякденного побуту в Україні, при цьому нерідкі ситуації, коли за право говорити нею можна поплатитися не тільки роботою, а й життям",False
56,https://t.me/nrpublic/18855,"Росія проводить операцію в Україні ""хірургічно"", заявив Лукашенко",False
57,https://t.me/nrpublic/19087,Лавров: Росія не дозволить Україні отримати ядерну зброю,False
58,https://t.me/nrpublic/19093,"Лавров: український народ обирає свою владу, але вона має представляти всі національності України",False
59,https://t.me/nrpublic/19217,"Лавров сказав, що російські вимоги до України не можна кваліфікувати як її капітуляцію, Москва пропонує домовлятися",False
60,https://t.me/nrpublic/19218,"Лавров: не виключаю, що хтось хотів, щоб Росія загрузла у рукотворному, створеному Заходом конфлікті в Україні",False
61,https://t.me/nrpublic/19219,"Лавров: завдання операції в Україні – визначити конкретні види ударних озброєнь, які ніколи не будуть там розгорнуті",False
62,https://t.me/nrpublic/19221,Лавров: Москва здивована коментарями Берліна по Україні та з постачання зброї.,False
63,https://t.me/nrpublic/19223,Лавров: Росія під час другого раунду переговорів з Україною готова обговорювати питання гарантій безпеки,False
64,https://t.me/nrpublic/19231,"Росія пропонує Україні домовленість, яка забезпечуватиме законні права всіх народів цієї країни.",False
65,https://t.me/nrpublic/19361,"Як далі жити Україні мають обирати українці, а точніше всі ті народи, які живуть в Україні - міністр закордонних справ Сергій Лавров.",False
66,https://t.me/nrpublic/19370,"Пєсков назвав втрати Росії у військовій операції в Україні ""великим горем"", але ""подвиг у боротьбі з нацистами"" увійде в історію",False
67,https://t.me/nrpublic/19520,"Путін: Хід бойових дій в Україні показує, що Росія воює саме з неонацистами",False
68,https://t.me/nrpublic/19529,"Наришкін на засіданні Ради безпеки заявив, що СВР має дані про розробку Україною ядерної зброї А США нібито про це знали і були готові допомогти, передає РИА ""Новости"".",False
69,https://t.me/nrpublic/19668,"Лукашенко: Заходу потрібна війна в Україні, щоб утопити Росію у крові.",False
70,https://t.me/nrpublic/19902,Путін обговорює ситуацію в Україні з прем'єром Ізраїлю Нафталі Бенетом у Кремлі — Пєсков,False
71,https://t.me/nrpublic/19915,"Володимир Путін спростив в'їзд до Росії з територій ДНР, ЛНР та України — Кремль",False
72,https://t.me/nrpublic/20005,Пєсков: Ми справді закінчуємо демілітаризацію України. Ми закінчимо це.,False
73,https://t.me/nrpublic/20279,"Пєсков: Влада покарає тих, хто закликав солдатів-строковиків в Україну",False
74,https://t.me/nrpublic/20342,Російська операція в Україні йде за планом - Лаврів,False
75,https://t.me/nrpublic/20343,"На інші країни ми нападати не плануємо, ми й на Україну не нападали.",False
76,https://t.me/nrpublic/20595,"Переговори між Росією та Україною продовжуються у форматі відеодзвінків, розповів Дмитро Пєсков.",False
77,https://t.me/nrpublic/20694,"Тривалість військової операції в Україні не озвучується, заявив Пєсков. За його словами, всі плани Росії щодо демілітаризації України будуть реалізовані в затверджені заздалегідь терміни.",False
78,https://t.me/nrpublic/20907,"Переговори з представниками України точаться непросто, але є надії на досягнення компромісу, повідомив Лавров.",False
79,https://t.me/nrpublic/20908,"Лавров закликав дати переговорникам Росії та України можливість працювати у спокійній обстановці, без нагнітання істерії",False
80,https://t.me/nrpublic/21021,Путін поки не планує поїздки до зони спецоперації в Україні — Пєсков,False
81,https://t.me/nrpublic/21170,"Сподіваюся, що спецоперація завершиться всеосяжною угодою про нейтральний статус України за гарантій безпеки для неї — Лавров",False
82,https://t.me/nrpublic/21356,"Пєсков: Для Росії було очевидно, що Україна мала намір сама розпочати військову операцію проти Донбасу",False
83,https://t.me/nrpublic/21369,"Росія не проти посередництва країн Заходу в переговорах з Україною, але Москва має чіткі червоні лінії, заявив Лавров.",False
84,https://t.me/nrpublic/21611,Байден: Путін може і має закінчити [Роскомнагляд] дії в Україні,False
85,https://t.me/nrpublic/21856,"ООН: Україну з початку [Роскомнагляд] залишили вже понад 4 мільйони людей Найбільше українських біженців зараз у Польщі — понад 2,3 мільйони",False
86,https://t.me/nrpublic/21857,"Пісков висловився про заклики йти до кінця в Україні: Сталінградів у календарі немає і не повинно бути, тут не місце емоціям",False
87,https://t.me/nrpublic/21920,"Кремль: комісії ООН з розслідування можливих військових злочинів в Україні чекає ""ретельна робота"", Москва зібрала багато свідчень про те, що відбувається",False
88,https://t.me/nrpublic/21976,"Росія за те, щоб гарантії безпеки були надані Україні, Росії та всім європейським країнам.",False
89,https://t.me/nrpublic/22037,Пєсков: Україна у своєму нинішньому стані – ворожа нам країна,False
90,https://t.me/nrpublic/22040,"Пісків: одне із завдань спецоперації в Україні - порятунок ЛНР та ДНР, відновлення їхньої державності в межах 2014 року.",False
91,https://t.me/nrpublic/22254,Білорусь провела в Україні спецоперацію зі звільнення білоруських громадян — Лукашенко,False
92,https://t.me/nrpublic/22267,Пєсков назвав однією з цілей спецоперації в Україні запобігання загрозі Третьої світової війни,False
93,https://t.me/nrpublic/22458,"Немає жодних сумнівів, що цілі та завдання операції в Україні будуть виконані, вони благородні – допомога людям Донбасу – Путін.",False
94,https://t.me/nrpublic/22550,"Інформації про перспективи продовження переговорів з Україною в очному форматі на даний момент немає, кращим майданчиком могла б стати Білорусь – прес-секретар президента Дмитро Пєсков.",False
95,https://t.me/nrpublic/22588,[Роскомнагляд] в Україні триває вже 50 днів,False
96,https://t.me/nrpublic/22600,"У Кремлі не сумніваються, що всі завдання спеціальної операції в Україні будуть виконані, заявив Пєсков.",False
97,https://t.me/nrpublic/22617,"Держсекретар США Ентоні Блінкен сказав європейським союзникам, що [Роскомнагляд] в Україні може тривати до кінця 2022 року Про це пише CNN із посиланням на двох європейських чиновників.",False
98,https://t.me/nrpublic/22660,"Путін провів телефонну розмову із саудівським принцем, обговорили військову операцію в Україні та врегулювання в Ємені, повідомив Кремль.",False
99,https://t.me/nrpublic/22793,Москва не збирається змінювати режим в Україні.,False
100,https://t.me/nrpublic/22794,"Російська операція в Україні спрямована на повне звільнення Донецької та Луганської республік, заявив Лавров.",False
101,https://t.me/nrpublic/22849,"Дмитро Пєсков: Росія передала Україні проект документа з чіткими виробленими формулюваннями, м'яч на стороні Києва",False
102,https://t.me/nrpublic/23094,[Роскомнагляд] в Україні розпочалася рівно 2 місяці тому,False
103,https://t.me/nrpublic/23191,"Путін та Ердоган обговорили телефоном ситуацію в Україні, повідомляє Кремль.",False
104,https://t.me/nrpublic/23214,"Незважаючи на військову операцію в Україні, ми розраховуємо на успіх на переговорах, у Стамбулі було досягнуто прориву — Путін",False
105,https://t.me/nrpublic/23230,"Вона також заявила, що він одружився з ""літньою жінкою"" для збагачення.",False
106,https://t.me/nrpublic/23340,"Дмитро Медведєв запитав, як пилятимуть запрошені Байденом на підтримку України гроші",False
107,https://t.me/nrpublic/23357,"Губернатор Брянської області повідомив про обстріл з території України відділення прикордонного управління ФСБ у селищі Біла Берізка Потерпілих немає, але пошкоджено мережі водо- та електропостачання.",False
108,https://t.me/nrpublic/23399,Росія знає маршрути постачання озброєнь НАТО і розглядає цю зброю на території України як законну мету — Лаврів,False
109,https://t.me/nrpublic/23585,"CNN: Представники США та Заходу вважають, що Росія може офіційно оголосити [Роскомнагляд] Україні 9 травня Після цього в Росії настане військовий стан і буде оголошено загальну мобілізацію.",False
110,https://t.me/nrpublic/23785,"Пісків після заяв Лукашенка про те, що спецоперація в Україні затягнулася: вона йде за графіком",False
111,https://t.me/nrpublic/23903,"Путін: Щиро бажаю українським ветеранам Великої Вітчизняної війни душевної стійкості, доброго здоров'я та довголіття, а всім жителям України – мирного і справедливого майбутнього — Путін",False
112,https://t.me/nrpublic/24034,Він значно прискорить темпи та обсяги постачання зброї Україні до [Роскомнагляду] з Росією,False
113,https://t.me/nrpublic/24164,"[Роскомнагляд] з Росією не було б, якби Україна була частиною НАТО – Зеленський",False
114,https://t.me/nrpublic/24307,Путін обговорив з членами Ради безпеки хід спецоперації в Україні та потенційні загрози від рішення Фінляндії та Швеції приєднатися до НАТО — Пєсков,False
115,https://t.me/nrpublic/24394,"Медведєв: Росії начхати на невизнання зміни кордонів України з боку G7, важлива справжня воля людей, які там проживають",False
116,https://t.me/nrpublic/24439,"[Роскомнагляд] Росії в Україні йде не так, як планувала Москва, вони відступають із Харкова — Столтенберг",False
117,https://t.me/nrpublic/24496,Лукашенко: Україна повністю лягла під Захід,False
118,https://t.me/nrpublic/24499,"Поки що на Заході ми спостерігаємо лише бажання продовжити конфлікт, для цього Україну накачують зброєю, вже створено тисячні підрозділи, щоб під виглядом миротворців увійти до України — Лукашенко",False
119,https://t.me/nrpublic/24503,"Путін: Екстремісти є у всіх країнах, але лише в Україні нацисти героїзуються на державному рівні",False
120,https://t.me/nrpublic/24504,"Путін: В Україні давно спостерігається розгул неонацизму, на що заплющує очі колективний Захід",False
121,https://t.me/nrpublic/24506,"Путін: Біолабораторії США на території України, по суті, займалися розробкою біологічної зброї.",False
122,https://t.me/nrpublic/24570,"Пісков про [Роскомнагляд]* в Україні: Ми впевнені, що переможемо *заборонене слово",False
123,https://t.me/nrpublic/24579,"Українці - талановиті, мирні люди, споріднений Росії народ, але їх дуже довго ""оболванівали"" - Пєсков",False
124,https://t.me/nrpublic/24985,"Українцям доведеться ще просити Мінськ та Москву не допустити ""відриву"" західної України — Лукашенко",False
125,https://t.me/nrpublic/25043,"Медведєв упевнений, що загроза російському Криму є привідом для повноцінної війни За його словами, ідея автономії Криму у складі України — це ""пряме хамство на адресу Росії"".",False
126,https://t.me/nrpublic/25059,"Прем'єр Угорщини Орбан оголосив про введення в країні надзвичайного стану, яке дозволить негайно реагувати на наслідки [Роскомнагляду] в Україні.",False
