,Link,Text,Label
0,https://t.me/newsukraineonline24/328,"Просто слухайте цей діалог. Ні, це не нарізка і фільм Тарантіно.",True
1,https://t.me/newsukraineonline24/338,️ Рубль став найнестабільнішою валютою у всьому світі,True
2,https://t.me/newsukraineonline24/342,"️СБУ опублікували перехоплені розмови бойовиків так званих «Л/ДНР». На записах нібито йдеться про те,",True
3,https://t.me/newsukraineonline24/350,Перше звернення мера Мелітополя Івана Федорова після звільнення,True
4,https://t.me/newsukraineonline24/361,"Росія загрожує Боснії ""українським сценарієм"" через її можливе вступ до НАТО.",True
5,https://t.me/newsukraineonline24/366,"Енергоатом повідомив, що окупанти пошкодили високовольтну лінію електропередач Запорізька АЕС — Каховська.",True
6,https://t.me/newsukraineonline24/375,Узгодження мирного договору України та Росії може зайняти від кількох днів до півтора тижнів - Подоляк.,True
7,https://t.me/newsukraineonline24/386,"Байден має намір заявити Сі Цзіньпіну, що США вживуть заходів, якщо з'ясується, що Китай підтримує дії Росії в Україні",True
8,https://t.me/newsukraineonline24/391,Урядові літаки РФ здійснили незвичайні рейси з Москви до Сибіру,True
9,https://t.me/newsukraineonline24/397,"У Києві обстріляно житловий квартал у Подільському районі, — КМДА",True
10,https://t.me/newsukraineonline24/399,️Наслідки обстрілу Києва сьогодні вранці.,True
11,https://t.me/newsukraineonline24/400,У США запропонували заблокувати російських користувачів на криптобіржах,True
12,https://t.me/newsukraineonline24/421,"Путін у розмові з Шольцом заявив, що Київ висуває ""нереалістичні пропозиції"" на українсько-російських переговорах, - прес-служба Кремля.",True
13,https://t.me/newsukraineonline24/433,У Запоріжжі встановили могильну пам'ятку путіну.,True
14,https://t.me/newsukraineonline24/446,Маріуполь. Кошмарні наслідки обстрілів.,True
15,https://t.me/newsukraineonline24/447,"Тиханівська, виступаючи в ООН, закликала офіційно визнати Білорусь тимчасово окупованою.",True
16,https://t.me/newsukraineonline24/452,Нормальна російська жінка Тамара прокинулася в холодному поті та…,True
17,https://t.me/newsukraineonline24/455,Так виглядає Маріуполь після багатоденного обстрілу,True
18,https://t.me/newsukraineonline24/463,Зеленський підписав закон про продовження терміну дії військового стану в Україні на 30 діб із 26 березня.,True
19,https://t.me/newsukraineonline24/464,"В Україну відправлять лівійських ""добровольців"" для участі у війні на боці Росії - Генштаб.",True
20,https://t.me/newsukraineonline24/471,"Росіяни вперше використовували ""Гради"" на території Житомирської області",True
21,https://t.me/newsukraineonline24/477,"Гордон відреагував на порушення проти нього кримінальної справи в Росії і заявив, що Гаага чекає на Путіна і що президент Росії є військовим злочинцем.",True
22,https://t.me/newsukraineonline24/486,"На сьогоднішній день від рук окупантів в Україні загинула 121 дитина, 167 отримали травми різного ступеня тяжкості.",True
23,https://t.me/newsukraineonline24/488,"️Маріуполь сьогодні, житлові будинки, ""спецоперація"" військове вторгнення в Україну",True
24,https://t.me/newsukraineonline24/500,Російські ЗМІ повідомляють про смерть Жириновського.,True
25,https://t.me/newsukraineonline24/508,У Шойгу інфаркт. Тому він не з'являється на офіційних заходах із середини березня.,True
26,https://t.me/newsukraineonline24/516,"Схоже, росія дає знати Польщі, що їхні ракети можуть долетіти і до Байдена, що за 80 км від кордону з Україною. Американці обіцяють, що мова Байдена у Варшаві буде історичною.",True
27,https://t.me/newsukraineonline24/528,"П'яне чмо в Москві пристало до українців і спробувало розповісти, що він зробить з їхніми дітьми.",True
28,https://t.me/newsukraineonline24/541,Отак зараз виглядає траса біля Бородянки.,True
29,https://t.me/newsukraineonline24/559,Арестович також відреагував на заяви з боку РФ про обстріл нафтобази у Білгороді українською авіацією,True
30,https://t.me/newsukraineonline24/565,"Зелений закликав виключити Росію з Ради безпеки ООН, щоб країна-агресора не мала права вето. За його словами, Росія перетворює право вето на право смерті.",True
31,https://t.me/newsukraineonline24/591,"Лукашенко заявив, що Білорусь провела в Україні ""спецоперацію"" зі звільнення білоруських громадян",True
32,https://t.me/newsukraineonline24/713,"Путін намагається зібрати на Донбасі сили, які за чисельністю перевищать українські війська на сході країни в 5 до 1",True
33,https://t.me/newsukraineonline24/728,"За крейсером Москва. Інформація про те, чи потонув він",True
34,https://t.me/newsukraineonline24/733,"Чоловіків призовного віку залучатимуть до відновлення міст. Вони не підлягатимуть мобілізації, -",True
35,https://t.me/newsukraineonline24/746,В Україні активно набирає популярність,True
36,https://t.me/newsukraineonline24/761,"Російським військовим не вдалося евакуювати екіпаж крейсера ""Москва"", що затонув.",True
37,https://t.me/newsukraineonline24/766,Херсон24 оккупанти запустили пропагандистський канал у Херсонській області.,True
38,https://t.me/newsukraineonline24/769,Окупаційна влада так званих «ЛНР» та «ДНР» мобілізує,True
39,https://t.me/newsukraineonline24/781,"За словами Арестовича, якщо загинуть захисники Маріуполя, то Україна, як і сказав Зеленський, вийде з переговорів із Росією",True
40,https://t.me/newsukraineonline24/811,П'ять потужних ракетних ударів по цивільній інфраструктурі у Львові підтвердив Михайло Подоляк,True
41,https://t.me/newsukraineonline24/815,️ Повітряну тривогу знову оголошено в деяких областях країни,True
42,https://t.me/newsukraineonline24/816,"️Народний депутат Княжицький повідомив, що внаслідок обстрілів у Львові є загиблі та поранені",True
43,https://t.me/newsukraineonline24/817,"6 загиблих та 8 постраждалих, серед яких – 1 дитина в результаті ударів по Львову",True
44,https://t.me/newsukraineonline24/819,️У Харкові повідомляють про нові вибухи у місті!,True
45,https://t.me/newsukraineonline24/851,Нові поставки техніки на озброєння ЗСУ від рішки,True
46,https://t.me/newsukraineonline24/860,️Увага️Банки виплатять грошову допомогу всім українцям️,True
47,https://t.me/newsukraineonline24/864,"Потужно засунув. Лаконічно, головне. Ну як завжди",True
48,https://t.me/newsukraineonline24/866,Свіжі заяви Арестовича щодо ситуації на Сході України,True
49,https://t.me/newsukraineonline24/885,"У Кремлі бачили звернення Медведчука, опубліковане СБУ, але жодної реакції на це поки немає, - заявив прес-секретар президента РФ Дмитро Пєсков.",True
50,https://t.me/newsukraineonline24/900,"«Окупанти скинули потужну бомбу на лікарню в районі ""Азовсталі"", — бізнесмен Сергій Тарута",True
51,https://t.me/newsukraineonline24/915,На відновлення Ірпеня знадобиться близько $1 млрд.,True
52,https://t.me/newsukraineonline24/928,"Президент США Джо Байден заявив, що Штати направлятимуть більше артилерійських озброєнь Україні, - Reuters",True
53,https://t.me/newsukraineonline24/940,Програма TikTok стала недоступною для завантаження в російському App Store,True
54,https://t.me/newsukraineonline24/943,Артилерія ЗСУ розчищає поля від ворожої техніки,True
55,https://t.me/newsukraineonline24/947,Путін планує провести примусову мобілізацію на окупованих територіях Запорізької та Херсонської областей.,True
56,https://t.me/newsukraineonline24/951,"«Росія передала Україні проект документа з чіткими формулюваннями і чекає на відповідь, м'яч на стороні Києва, заявив Пєсков.",True
57,https://t.me/newsukraineonline24/953,️Міністерство оборони Великобританії публікує нову карту бойових дій на території України.,True
58,https://t.me/newsukraineonline24/959,Сьогодні в Єльську (Білорусь) відбувалося навантаження техніки на ешелони біля залізничного вокзалу,True
59,https://t.me/newsukraineonline24/969,Артилерія ЗСУ розчищає поля від ворожої техніки,True
60,https://t.me/newsukraineonline24/976,Мер Миколаєва підтверджує вибухи у місті та просить перебувати у безпечному місці.,True
61,https://t.me/newsukraineonline24/977,Усі пам'ятають цю мерзотність? Дивіться зі звуком,True
62,https://t.me/newsukraineonline24/978,"Японія офіційно скасувала торговий статус Росії ""найбільшого сприяння"" через вторгнення в Україну.",True
63,https://t.me/newsukraineonline24/986,"️ВСУ вдарять Кримським мостом, як тільки у них з'явиться така можливість — секретар РНБО Олексій Данилов",True
64,https://t.me/newsukraineonline24/999,"Околиці селища Мангуш, де відбуваються масові поховання маріупольців, убитих російською армією",True
65,https://t.me/newsukraineonline24/1000,"Справжнє обличчя російського солдата1995 рік, Чечня",True
66,https://t.me/newsukraineonline24/1005,️Олексій Арестович звернувся до мешканців тимчасово окупованих територій України,True
67,https://t.me/newsukraineonline24/1006,"Під Маріуполем знайшли нову 30-метрову братську могилу, - мер міста Вадим Бойченко",True
68,https://t.me/newsukraineonline24/1009,"Україна зараз має більше танків, ніж Росія",True
69,https://t.me/newsukraineonline24/1011,Наслідки сьогоднішнього ракетного удару по Запоріжжю,True
70,https://t.me/newsukraineonline24/1013,"У Росії все настільки погано, що голова держради анексованого Криму просить людей скинутися на новий крейсер",True
71,https://t.me/newsukraineonline24/1018,Карта бойових дій в Україні на 21 квітня в інфографіці від Міноборони Британії.,True
72,https://t.me/newsukraineonline24/1019,️Президент Зеленський створив Нацраду з відновлення України після війни,True
73,https://t.me/newsukraineonline24/1024,Інвестори йдуть з Росії Більше 75% іноземних компаній згорнули свою діяльність у Росії,True
74,https://t.me/newsukraineonline24/1025,Упав літак Ан-26 в Запорізькій області,True
75,https://t.me/newsukraineonline24/1027,"Понад 594 дітей постраждали внаслідок повномасштабної агресії Росії в Україні,",True
76,https://t.me/newsukraineonline24/1028,Світовий банк оцінив збитки інфраструктурі України в $60 млрд - президент СБ Девід Малпас,True
77,https://t.me/newsukraineonline24/1029,Американський Інститут вивчення війни опублікував актуальну карту бойових дій в Україні,True
78,https://t.me/newsukraineonline24/1031,"Німеччина виділяє Україні екстрену допомогу у розмірі 37 млн ​​євро, - міністр економічного розвитку Свенья Шульце газеті Augsburger Allgemeine",True
79,https://t.me/newsukraineonline24/1032,"Росіяни обстріляли Слов'янськ, ймовірно, касетними бомбами. Закликаємо городян евакуюватись",True
80,https://t.me/newsukraineonline24/1046,"Німеччина не може передати на прохання України важке озброєння, яким користується Бундесвер через загрозу російській агресії проти НАТО канцлер Олаф Шольц в інтерв'ю Spiegel",True
81,https://t.me/newsukraineonline24/1053,"Терорист і колишній ФСБшник Ігор Стрєлков-Гіркін підтвердив повідомлення, що з'являлися раніше, що на території так званих",True
82,https://t.me/newsukraineonline24/1057,Окупанти зруйнували майже 3 тисячі пам'ятників на цвинтарі Яцеве у Чернігові.,True
83,https://t.me/newsukraineonline24/1060,Момент та наслідки попадання ракети до складів Нової Пошти у Коротичі.,True
84,https://t.me/newsukraineonline24/1066,"Британія не даватиме Україні гарантії безпеки, аналогічні 5-й статті статуту НАТО, - Борис Джонсон",True
85,https://t.me/newsukraineonline24/1072,"Держприкордонслужба повідомляє, що на в'їзд в Україну з боку Польщі утворилася черга",True
86,https://t.me/newsukraineonline24/1080,Переговори щодо гарантій безпеки для України з країнами-партнерами завершаться протягом тижня.,True
87,https://t.me/newsukraineonline24/1086,"️Контрнаступ ЗСУ на Маріуполь буде 101%, - Арестович",True
88,https://t.me/newsukraineonline24/1098,"Росія могла використовувати в Маріуполі сльозогінний газ, змішаний із хімічними речовинами",True
89,https://t.me/newsukraineonline24/1103,Просто та доступно про безглуздість тактичної ядерної зброї у війні рашистів з Україною від фізика-ядерника.,True
90,https://t.me/newsukraineonline24/1105,"ВВС здійснили успішний контрнаступ, вчора вранці розпочали наступальні операції на ворога, повідомив голова Харківської ОВА Олег Синегубов.",True
91,https://t.me/newsukraineonline24/1121,Прикордонна служба України заявила про обстріл Чернігівської області зі сторони Росії,True
92,https://t.me/newsukraineonline24/1126,У Великдень орки планують влаштувати ще більше обстрілів мирного населення та українських захисників,True
93,https://t.me/newsukraineonline24/1133,У Києві під час повітряної тривоги зупинятимуть рух поїздів метро.,True
94,https://t.me/newsukraineonline24/1140,Одеські ЗМІ пишуть про не менше трьох загиблих внаслідок сьогоднішнього удару по місту.,True
95,https://t.me/newsukraineonline24/1164,Завтра в Україну приїдуть держсек США Блінкен і міністр оборони США.,True
